id,date,first_visit
444,2017-05-24,2017-05-24
444,2017-06-28,2017-05-24
444,2017-08-12,2017-05-24
444,2017-09-16,2017-05-24
444,2017-10-21,2017-05-24
444,2017-12-06,2017-05-24
444,2017-12-09,2017-05-24
444,2019-09-06,2017-05-24
444,2020-09-16,2017-05-24
444,2021-04-08,2017-05-24
444,2021-05-15,2017-05-24
445,2017-05-25,2017-05-25
445,2017-07-08,2017-05-25
445,2017-09-15,2017-05-25
445,2017-09-30,2017-05-25
445,2017-10-20,2017-05-25
445,2017-12-26,2017-05-25
445,2018-01-27,2017-05-25
445,2018-03-02,2017-05-25
445,2018-04-07,2017-05-25
445,2018-05-12,2017-05-25
445,2018-06-16,2017-05-25
445,2018-07-21,2017-05-25
445,2018-08-25,2017-05-25
445,2018-09-29,2017-05-25
445,2018-11-03,2017-05-25
445,2018-12-07,2017-05-25
445,2018-12-26,2017-05-25
445,2019-02-09,2017-05-25
445,2019-03-09,2017-05-25
445,2019-03-23,2017-05-25
445,2019-04-06,2017-05-25
445,2019-05-11,2017-05-25
445,2019-05-17,2017-05-25
445,2019-06-22,2017-05-25
445,2019-08-03,2017-05-25
445,2019-10-26,2017-05-25
445,2019-11-30,2017-05-25
445,2019-12-21,2017-05-25
445,2020-01-18,2017-05-25
445,2020-02-15,2017-05-25
445,2020-04-10,2017-05-25
445,2020-05-22,2017-05-25
445,2020-06-27,2017-05-25
445,2020-08-08,2017-05-25
445,2020-09-26,2017-05-25
445,2020-10-31,2017-05-25
445,2020-11-28,2017-05-25
445,2020-12-24,2017-05-25
445,2021-01-23,2017-05-25
445,2021-02-18,2017-05-25
445,2021-03-09,2017-05-25
445,2021-04-08,2017-05-25
445,2021-05-07,2017-05-25
445,2021-06-04,2017-05-25
445,2021-06-29,2017-05-25
445,2021-07-28,2017-05-25
445,2021-08-27,2017-05-25
445,2021-09-24,2017-05-25
445,2021-10-23,2017-05-25
445,2021-11-27,2017-05-25
445,2021-12-17,2017-05-25
445,2022-01-19,2017-05-25
445,2022-02-10,2017-05-25
445,2022-03-10,2017-05-25
445,2022-04-12,2017-05-25
445,2022-05-07,2017-05-25
445,2022-06-16,2017-05-25
445,2022-07-15,2017-05-25
445,2022-08-12,2017-05-25
445,2022-09-09,2017-05-25
445,2022-10-18,2017-05-25
445,2022-12-08,2017-05-25
445,2023-01-20,2017-05-25
445,2023-02-24,2017-05-25
445,2023-05-03,2017-05-25
445,2023-06-02,2017-05-25
446,2017-05-26,2017-05-26
447,2017-05-26,2017-05-26
447,2017-06-23,2017-05-26
447,2017-07-21,2017-05-26
447,2017-09-15,2017-05-26
447,2022-02-05,2017-05-26
447,2022-09-07,2017-05-26
447,2024-04-17,2017-05-26
448,2017-05-27,2017-05-27
449,2017-05-30,2017-05-30
449,2017-06-21,2017-05-30
449,2017-08-05,2017-05-30
449,2017-09-01,2017-05-30
449,2017-10-07,2017-05-30
449,2017-11-09,2017-05-30
449,2018-02-09,2017-05-30
449,2018-03-15,2017-05-30
449,2018-04-24,2017-05-30
449,2018-06-12,2017-05-30
449,2018-07-04,2017-05-30
449,2018-08-16,2017-05-30
449,2018-09-06,2017-05-30
449,2018-10-06,2017-05-30
449,2018-11-06,2017-05-30
449,2018-12-11,2017-05-30
449,2019-01-16,2017-05-30
449,2019-02-26,2017-05-30
449,2019-04-04,2017-05-30
449,2019-05-03,2017-05-30
449,2019-05-31,2017-05-30
449,2019-06-26,2017-05-30
449,2019-07-26,2017-05-30
449,2019-08-29,2017-05-30
449,2019-10-09,2017-05-30
449,2019-11-13,2017-05-30
449,2019-12-17,2017-05-30
449,2020-01-16,2017-05-30
449,2020-02-18,2017-05-30
449,2020-04-17,2017-05-30
449,2020-05-26,2017-05-30
449,2020-08-22,2017-05-30
449,2020-10-10,2017-05-30
449,2020-11-17,2017-05-30
449,2020-12-17,2017-05-30
449,2021-01-16,2017-05-30
449,2021-02-11,2017-05-30
449,2021-04-15,2017-05-30
449,2021-06-24,2017-05-30
449,2021-08-07,2017-05-30
449,2021-09-11,2017-05-30
449,2021-10-16,2017-05-30
449,2021-11-23,2017-05-30
449,2021-12-18,2017-05-30
449,2022-01-22,2017-05-30
449,2022-02-24,2017-05-30
449,2022-03-26,2017-05-30
449,2022-04-21,2017-05-30
449,2022-05-19,2017-05-30
449,2022-06-16,2017-05-30
449,2022-07-16,2017-05-30
449,2022-08-20,2017-05-30
449,2022-09-30,2017-05-30
449,2022-10-22,2017-05-30
449,2022-11-22,2017-05-30
449,2022-12-15,2017-05-30
449,2023-01-14,2017-05-30
449,2023-02-04,2017-05-30
449,2023-02-25,2017-05-30
449,2023-03-18,2017-05-30
449,2023-04-15,2017-05-30
449,2023-06-13,2017-05-30
449,2023-07-06,2017-05-30
449,2023-07-29,2017-05-30
449,2023-08-19,2017-05-30
449,2023-09-14,2017-05-30
449,2023-09-20,2017-05-30
449,2023-10-14,2017-05-30
449,2023-11-04,2017-05-30
449,2023-11-25,2017-05-30
449,2023-12-23,2017-05-30
449,2024-01-16,2017-05-30
449,2024-02-08,2017-05-30
449,2024-02-24,2017-05-30
449,2024-03-19,2017-05-30
449,2024-04-20,2017-05-30
450,2017-05-31,2017-05-31
450,2018-02-21,2017-05-31
450,2018-08-17,2017-05-31
451,2017-05-31,2017-05-31
451,2017-06-22,2017-05-31
451,2017-07-06,2017-05-31
451,2017-08-10,2017-05-31
451,2017-09-05,2017-05-31
451,2017-09-23,2017-05-31
451,2017-10-20,2017-05-31
451,2017-11-08,2017-05-31
451,2017-11-11,2017-05-31
451,2017-12-15,2017-05-31
451,2018-01-25,2017-05-31
451,2018-02-21,2017-05-31
451,2018-03-21,2017-05-31
451,2018-04-12,2017-05-31
451,2018-05-02,2017-05-31
451,2018-05-23,2017-05-31
451,2018-07-17,2017-05-31
451,2018-08-18,2017-05-31
451,2018-09-21,2017-05-31
452,2017-05-31,2017-05-31
452,2017-08-18,2017-05-31
453,2017-06-02,2017-06-02
454,2017-06-03,2017-06-03
455,2017-06-03,2017-06-03
455,2017-06-17,2017-06-03
455,2017-06-29,2017-06-03
456,2017-06-07,2017-06-07
456,2017-06-21,2017-06-07
456,2017-08-29,2017-06-07
456,2019-09-07,2017-06-07
456,2019-09-28,2017-06-07
457,2017-06-08,2017-06-08
457,2017-07-01,2017-06-08
457,2017-08-02,2017-06-08
457,2017-09-14,2017-06-08
457,2017-11-03,2017-06-08
457,2017-12-14,2017-06-08
457,2017-12-21,2017-06-08
457,2018-01-27,2017-06-08
457,2018-02-17,2017-06-08
457,2018-03-24,2017-06-08
457,2018-06-23,2017-06-08
457,2018-05-02,2017-06-08
457,2018-09-22,2017-06-08
457,2018-10-27,2017-06-08
457,2018-12-06,2017-06-08
457,2019-01-19,2017-06-08
457,2019-03-01,2017-06-08
457,2019-04-18,2017-06-08
457,2019-06-07,2017-06-08
457,2019-07-20,2017-06-08
457,2019-10-31,2017-06-08
457,2019-12-05,2017-06-08
457,2020-02-20,2017-06-08
457,2020-06-12,2017-06-08
457,2020-07-30,2017-06-08
457,2020-12-22,2017-06-08
457,2021-02-26,2017-06-08
458,2017-06-08,2017-06-08
459,2017-06-08,2017-06-08
460,2017-06-09,2017-06-09
461,2017-06-10,2017-06-10
461,2017-11-01,2017-06-10
461,2017-12-05,2017-06-10
461,2018-01-20,2017-06-10
461,2018-02-22,2017-06-10
461,2018-03-28,2017-06-10
461,2018-05-10,2017-06-10
461,2018-06-22,2017-06-10
461,2018-08-02,2017-06-10
461,2018-10-23,2017-06-10
461,2018-11-21,2017-06-10
461,2018-12-19,2017-06-10
461,2019-01-24,2017-06-10
461,2019-02-28,2017-06-10
461,2019-04-03,2017-06-10
461,2019-05-10,2017-06-10
461,2019-06-06,2017-06-10
461,2019-07-17,2017-06-10
461,2019-08-21,2017-06-10
461,2019-09-19,2017-06-10
461,2019-10-25,2017-06-10
461,2019-11-21,2017-06-10
461,2020-01-09,2017-06-10
461,2020-02-06,2017-06-10
461,2020-03-13,2017-06-10
461,2020-08-06,2017-06-10
461,2020-09-17,2017-06-10
461,2020-10-22,2017-06-10
461,2020-11-27,2017-06-10
461,2020-12-23,2017-06-10
461,2021-01-28,2017-06-10
461,2021-06-01,2017-06-10
461,2021-07-16,2017-06-10
461,2021-09-08,2017-06-10
461,2021-10-26,2017-06-10
461,2021-12-23,2017-06-10
461,2022-02-16,2017-06-10
461,2022-04-06,2017-06-10
461,2022-06-01,2017-06-10
461,2022-07-26,2017-06-10
461,2022-09-14,2017-06-10
461,2022-10-26,2017-06-10
461,2022-12-20,2017-06-10
461,2023-02-02,2017-06-10
461,2023-04-05,2017-06-10
461,2023-05-25,2017-06-10
461,2023-07-05,2017-06-10
461,2023-08-10,2017-06-10
461,2023-09-29,2017-06-10
461,2023-11-08,2017-06-10
461,2023-12-29,2017-06-10
461,2024-02-22,2017-06-10
461,2024-04-18,2017-06-10
462,2017-06-14,2017-06-14
463,2017-06-17,2017-06-17
464,2017-06-17,2017-06-17
465,2017-06-21,2017-06-21
465,2017-08-22,2017-06-21
465,2017-09-26,2017-06-21
465,2017-10-17,2017-06-21
465,2017-11-07,2017-06-21
465,2017-11-30,2017-06-21
465,2017-12-27,2017-06-21
465,2018-04-25,2017-06-21
465,2018-08-14,2017-06-21
465,2018-09-06,2017-06-21
465,2018-10-03,2017-06-21
465,2018-11-09,2017-06-21
465,2019-01-24,2017-06-21
465,2019-03-07,2017-06-21
465,2019-03-26,2017-06-21
465,2019-04-10,2017-06-21
465,2019-05-15,2017-06-21
465,2019-07-12,2017-06-21
465,2019-08-06,2017-06-21
465,2019-08-27,2017-06-21
465,2019-09-17,2017-06-21
465,2019-10-30,2017-06-21
465,2019-11-19,2017-06-21
465,2019-12-07,2017-06-21
465,2020-01-24,2017-06-21
465,2020-02-07,2017-06-21
465,2020-03-04,2017-06-21
465,2020-03-27,2017-06-21
465,2020-04-24,2017-06-21
465,2020-05-20,2017-06-21
465,2020-07-23,2017-06-21
465,2020-08-21,2017-06-21
465,2020-09-22,2017-06-21
465,2020-10-14,2017-06-21
465,2020-11-05,2017-06-21
465,2020-12-02,2017-06-21
465,2020-12-24,2017-06-21
465,2021-01-20,2017-06-21
465,2021-02-12,2017-06-21
465,2021-03-09,2017-06-21
465,2021-04-07,2017-06-21
465,2021-05-11,2017-06-21
465,2021-06-08,2017-06-21
465,2021-07-06,2017-06-21
465,2021-07-23,2017-06-21
465,2021-08-18,2017-06-21
465,2021-09-04,2017-06-21
465,2021-09-24,2017-06-21
465,2021-10-13,2017-06-21
465,2021-11-09,2017-06-21
465,2021-11-30,2017-06-21
465,2022-01-27,2017-06-21
466,2017-06-21,2017-06-21
467,2017-06-22,2017-06-22
467,2017-07-07,2017-06-22
468,2017-06-24,2017-06-24
469,2017-06-24,2017-06-24
469,2017-10-06,2017-06-24
469,2018-05-23,2017-06-24
469,2022-07-09,2017-06-24
470,2017-06-27,2017-06-27
470,2017-07-15,2017-06-27
470,2017-08-11,2017-06-27
470,2017-08-25,2017-06-27
470,2018-02-01,2017-06-27
471,2017-06-27,2017-06-27
471,2017-07-13,2017-06-27
471,2017-08-08,2017-06-27
471,2017-09-12,2017-06-27
471,2017-11-07,2017-06-27
471,2017-12-19,2017-06-27
471,2018-04-11,2017-06-27
471,2018-06-01,2017-06-27
471,2018-07-10,2017-06-27
471,2018-08-22,2017-06-27
471,2018-12-19,2017-06-27
471,2019-01-18,2017-06-27
472,2017-06-29,2017-06-29
472,2017-07-15,2017-06-29
473,2017-06-30,2017-06-30
473,2017-04-13,2017-06-30
473,2017-05-26,2017-06-30
473,2017-06-30,2017-06-30
473,2017-09-05,2017-06-30
473,2017-10-26,2017-06-30
473,2017-12-06,2017-06-30
473,2018-01-24,2017-06-30
474,2017-06-30,2017-06-30
474,2017-07-12,2017-06-30
474,2017-07-25,2017-06-30
474,2017-08-09,2017-06-30
474,2017-08-31,2017-06-30
474,2017-09-20,2017-06-30
474,2017-10-10,2017-06-30
474,2017-11-01,2017-06-30
474,2017-12-19,2017-06-30
475,2017-06-16,2017-06-16
475,2017-07-01,2017-06-16
475,2017-12-12,2017-06-16
475,2018-05-18,2017-06-16
475,2018-05-26,2017-06-16
476,2017-07-05,2017-07-05
476,2017-07-28,2017-07-05
476,2017-08-26,2017-07-05
476,2017-09-30,2017-07-05
476,2017-10-21,2017-07-05
476,2017-11-15,2017-07-05
476,2017-12-08,2017-07-05
476,2018-01-16,2017-07-05
476,2018-01-27,2017-07-05
476,2018-02-27,2017-07-05
476,2018-03-21,2017-07-05
476,2018-04-12,2017-07-05
476,2018-05-05,2017-07-05
476,2018-05-22,2017-07-05
476,2018-06-07,2017-07-05
476,2018-06-23,2017-07-05
476,2018-07-12,2017-07-05
476,2018-08-02,2017-07-05
476,2018-08-23,2017-07-05
476,2018-09-05,2017-07-05
476,2018-09-21,2017-07-05
476,2018-10-06,2017-07-05
476,2018-10-25,2017-07-05
476,2018-11-09,2017-07-05
476,2018-11-29,2017-07-05
476,2018-10-20,2017-07-05
476,2019-01-10,2017-07-05
476,2019-01-26,2017-07-05
476,2019-02-22,2017-07-05
476,2019-03-22,2017-07-05
476,2019-04-04,2017-07-05
476,2019-04-25,2017-07-05
476,2019-05-16,2017-07-05
476,2019-06-06,2017-07-05
476,2019-07-04,2017-07-05
476,2019-07-23,2017-07-05
476,2019-08-09,2017-07-05
476,2019-09-13,2017-07-05
476,2019-09-26,2017-07-05
476,2019-10-10,2017-07-05
476,2019-11-07,2017-07-05
476,2019-11-20,2017-07-05
476,2019-12-12,2017-07-05
476,2020-01-23,2017-07-05
476,2020-02-14,2017-07-05
476,2020-02-05,2017-07-05
476,2020-03-20,2017-07-05
476,2020-04-03,2017-07-05
476,2020-05-09,2017-07-05
476,2020-05-22,2017-07-05
476,2020-06-06,2017-07-05
476,2020-06-27,2017-07-05
476,2020-07-10,2017-07-05
476,2020-07-30,2017-07-05
476,2020-08-13,2017-07-05
476,2020-09-04,2017-07-05
476,2020-09-18,2017-07-05
476,2020-10-09,2017-07-05
476,2020-10-27,2017-07-05
476,2020-12-03,2017-07-05
476,2020-12-22,2017-07-05
476,2021-01-29,2017-07-05
476,2021-02-26,2017-07-05
477,2017-07-06,2017-07-06
477,2017-09-01,2017-07-06
478,2017-07-07,2017-07-07
479,2017-07-08,2017-07-08
479,2017-08-05,2017-07-08
479,2017-09-09,2017-07-08
479,2017-10-07,2017-07-08
479,2017-11-08,2017-07-08
479,2017-12-16,2017-07-08
479,2018-01-20,2017-07-08
479,2018-02-17,2017-07-08
479,2018-03-17,2017-07-08
479,2018-04-14,2017-07-08
479,2018-05-12,2017-07-08
479,2018-06-06,2017-07-08
479,2018-07-07,2017-07-08
479,2018-08-04,2017-07-08
479,2018-10-04,2017-07-08
479,2018-11-08,2017-07-08
479,2018-12-07,2017-07-08
479,2019-01-12,2017-07-08
479,2019-02-09,2017-07-08
479,2019-03-08,2017-07-08
479,2019-04-05,2017-07-08
479,2019-05-10,2017-07-08
479,2019-06-07,2017-07-08
479,2019-08-10,2017-07-08
479,2019-09-13,2017-07-08
479,2019-10-12,2017-07-08
479,2019-11-08,2017-07-08
479,2019-12-07,2017-07-08
479,2020-01-14,2017-07-08
479,2020-02-15,2017-07-08
479,2020-03-13,2017-07-08
479,2020-04-10,2017-07-08
479,2020-05-09,2017-07-08
479,2020-06-12,2017-07-08
479,2020-07-11,2017-07-08
479,2020-08-15,2017-07-08
479,2020-09-12,2017-07-08
479,2020-10-08,2017-07-08
479,2020-11-07,2017-07-08
479,2020-12-12,2017-07-08
479,2021-01-16,2017-07-08
479,2021-02-12,2017-07-08
479,2021-03-06,2017-07-08
479,2021-04-21,2017-07-08
479,2021-05-29,2017-07-08
479,2021-07-03,2017-07-08
479,2021-08-07,2017-07-08
479,2021-09-01,2017-07-08
479,2021-10-09,2017-07-08
479,2021-11-13,2017-07-08
479,2021-12-11,2017-07-08
479,2022-01-15,2017-07-08
479,2022-02-12,2017-07-08
479,2022-03-12,2017-07-08
479,2022-04-05,2017-07-08
479,2022-05-07,2017-07-08
479,2022-06-11,2017-07-08
479,2022-07-16,2017-07-08
479,2022-08-13,2017-07-08
479,2022-09-10,2017-07-08
479,2022-10-15,2017-07-08
479,2022-11-19,2017-07-08
479,2022-12-17,2017-07-08
479,2023-01-14,2017-07-08
479,2023-02-10,2017-07-08
479,2023-03-11,2017-07-08
479,2023-04-15,2017-07-08
479,2023-05-20,2017-07-08
479,2023-06-17,2017-07-08
479,2023-07-12,2017-07-08
479,2023-08-12,2017-07-08
479,2023-09-08,2017-07-08
479,2023-09-08,2017-07-08
479,2023-10-07,2017-07-08
479,2023-11-04,2017-07-08
479,2023-12-09,2017-07-08
479,2024-01-17,2017-07-08
479,2024-02-03,2017-07-08
479,2024-03-02,2017-07-08
479,2024-04-06,2017-07-08
479,2024-05-04,2017-07-08
480,2017-07-08,2017-07-08
480,2017-09-26,2017-07-08
480,2017-12-09,2017-07-08
480,2018-02-21,2017-07-08
480,2018-05-17,2017-07-08
480,2018-07-26,2017-07-08
480,2018-10-23,2017-07-08
480,2018-12-21,2017-07-08
480,2019-02-14,2017-07-08
480,2019-05-02,2017-07-08
480,2019-08-01,2017-07-08
480,2019-10-08,2017-07-08
480,2019-12-11,2017-07-08
480,2020-01-31,2017-07-08
480,2020-04-30,2017-07-08
480,2020-10-09,2017-07-08
480,2021-08-04,2017-07-08
480,2022-01-12,2017-07-08
480,2022-04-29,2017-07-08
480,2022-07-01,2017-07-08
480,2022-09-22,2017-07-08
480,2022-12-14,2017-07-08
480,2023-03-30,2017-07-08
480,2023-07-08,2017-07-08
480,2023-09-05,2017-07-08
480,2023-11-23,2017-07-08
480,2024-02-07,2017-07-08
481,2017-07-11,2017-07-11
481,2017-09-09,2017-07-11
482,2017-07-14,2017-07-14
482,2017-08-08,2017-07-14
482,2017-09-16,2017-07-14
482,2017-10-19,2017-07-14
482,2017-11-16,2017-07-14
482,2017-12-14,2017-07-14
482,2017-12-27,2017-07-14
482,2018-01-27,2017-07-14
482,2018-02-22,2017-07-14
482,2018-03-24,2017-07-14
482,2018-04-26,2017-07-14
482,2018-06-01,2017-07-14
482,2018-06-30,2017-07-14
482,2018-08-30,2017-07-14
482,2018-09-22,2017-07-14
482,2018-10-27,2017-07-14
482,2018-11-24,2017-07-14
482,2018-12-22,2017-07-14
482,2019-01-19,2017-07-14
482,2019-02-22,2017-07-14
482,2019-04-03,2017-07-14
482,2019-07-26,2017-07-14
482,2019-09-10,2017-07-14
482,2019-10-18,2017-07-14
482,2019-12-05,2017-07-14
482,2020-01-29,2017-07-14
482,2020-02-20,2017-07-14
482,2020-03-13,2017-07-14
482,2020-04-30,2017-07-14
482,2020-07-23,2017-07-14
482,2020-08-29,2017-07-14
482,2020-10-07,2017-07-14
482,2020-11-05,2017-07-14
482,2020-12-10,2017-07-14
482,2020-12-28,2017-07-14
482,2021-01-23,2017-07-14
482,2021-02-26,2017-07-14
482,2021-03-25,2017-07-14
482,2021-04-29,2017-07-14
482,2021-06-04,2017-07-14
482,2021-07-07,2017-07-14
482,2021-09-15,2017-07-14
482,2021-10-15,2017-07-14
482,2021-11-20,2017-07-14
482,2021-12-22,2017-07-14
482,2022-01-29,2017-07-14
482,2022-03-23,2017-07-14
482,2022-06-11,2017-07-14
482,2022-07-22,2017-07-14
482,2022-09-03,2017-07-14
482,2022-10-01,2017-07-14
482,2022-11-02,2017-07-14
482,2022-12-20,2017-07-14
482,2023-01-28,2017-07-14
482,2023-03-08,2017-07-14
482,2023-04-20,2017-07-14
482,2023-05-20,2017-07-14
482,2023-06-17,2017-07-14
482,2023-07-25,2017-07-14
482,2023-09-01,2017-07-14
482,2023-10-07,2017-07-14
482,2023-11-04,2017-07-14
482,2023-12-14,2017-07-14
482,2024-01-17,2017-07-14
482,2024-02-24,2017-07-14
482,2024-03-16,2017-07-14
482,2024-04-13,2017-07-14
483,2017-07-14,2017-07-14
483,2017-08-04,2017-07-14
483,2017-08-23,2017-07-14
483,2017-09-13,2017-07-14
483,2017-09-27,2017-07-14
483,2017-11-08,2017-07-14
483,2017-11-23,2017-07-14
483,2017-12-19,2017-07-14
483,2018-01-16,2017-07-14
483,2018-02-06,2017-07-14
483,2018-08-02,2017-07-14
484,2017-07-18,2017-07-18
484,2017-09-27,2017-07-18
484,2017-12-15,2017-07-18
484,2018-02-09,2017-07-18
484,2018-03-24,2017-07-18
484,2018-12-19,2017-07-18
484,2019-02-02,2017-07-18
484,2019-03-09,2017-07-18
484,2019-04-06,2017-07-18
484,2019-05-11,2017-07-18
484,2019-06-29,2017-07-18
484,2019-08-10,2017-07-18
484,2019-10-12,2017-07-18
484,2019-11-02,2017-07-18
484,2019-11-23,2017-07-18
484,2019-12-21,2017-07-18
484,2020-02-07,2017-07-18
484,2020-05-01,2017-07-18
484,2020-06-12,2017-07-18
484,2020-08-28,2017-07-18
484,2020-10-20,2017-07-18
484,2020-12-12,2017-07-18
484,2021-01-13,2017-07-18
484,2021-03-09,2017-07-18
484,2021-05-04,2017-07-18
484,2021-05-04,2017-07-18
484,2021-07-29,2017-07-18
485,2017-07-18,2017-07-18
485,2017-11-01,2017-07-18
485,2018-01-30,2017-07-18
485,2018-05-10,2017-07-18
485,2018-08-08,2017-07-18
485,2018-11-22,2017-07-18
485,2019-02-05,2017-07-18
485,2019-02-06,2017-07-18
485,2019-04-30,2017-07-18
485,2019-07-19,2017-07-18
485,2019-09-17,2017-07-18
485,2019-12-03,2017-07-18
485,2020-01-22,2017-07-18
485,2020-03-19,2017-07-18
485,2020-04-15,2017-07-18
485,2020-07-10,2017-07-18
485,2020-10-08,2017-07-18
485,2020-12-08,2017-07-18
485,2021-03-04,2017-07-18
485,2021-05-14,2017-07-18
485,2021-09-23,2017-07-18
485,2021-12-23,2017-07-18
485,2022-03-16,2017-07-18
485,2022-06-28,2017-07-18
485,2022-09-23,2017-07-18
485,2022-12-08,2017-07-18
485,2023-01-31,2017-07-18
485,2023-04-18,2017-07-18
485,2023-06-27,2017-07-18
485,2023-08-10,2017-07-18
485,2023-08-23,2017-07-18
485,2023-09-01,2017-07-18
485,2023-09-15,2017-07-18
485,2023-09-29,2017-07-18
485,2023-10-06,2017-07-18
485,2023-10-11,2017-07-18
485,2023-10-20,2017-07-18
485,2023-10-27,2017-07-18
485,2023-11-03,2017-07-18
485,2023-11-10,2017-07-18
485,2023-11-17,2017-07-18
485,2023-11-24,2017-07-18
485,2023-12-01,2017-07-18
485,2023-12-08,2017-07-18
485,2023-12-15,2017-07-18
485,2023-12-22,2017-07-18
485,2023-12-29,2017-07-18
485,2024-01-12,2017-07-18
485,2024-01-19,2017-07-18
485,2024-01-26,2017-07-18
485,2024-02-02,2017-07-18
485,2024-02-09,2017-07-18
485,2024-02-16,2017-07-18
485,2024-02-23,2017-07-18
485,2024-03-01,2017-07-18
485,2024-03-08,2017-07-18
485,2024-04-12,2017-07-18
485,2024-04-19,2017-07-18
485,2024-04-26,2017-07-18
485,2024-05-03,2017-07-18
485,2024-05-10,2017-07-18
485,2024-05-17,2017-07-18
486,2017-07-18,2017-07-18
486,2017-08-19,2017-07-18
486,2017-09-16,2017-07-18
486,2017-10-14,2017-07-18
486,2017-11-07,2017-07-18
486,2018-05-23,2017-07-18
486,2018-05-24,2017-07-18
486,2018-07-06,2017-07-18
486,2019-03-16,2017-07-18
486,2019-06-27,2017-07-18
486,2019-08-23,2017-07-18
486,2019-09-27,2017-07-18
486,2019-11-20,2017-07-18
486,2020-02-01,2017-07-18
486,2020-03-19,2017-07-18
487,2017-07-19,2017-07-19
487,2017-09-05,2017-07-19
487,2019-04-18,2017-07-19
487,2019-06-06,2017-07-19
487,2019-07-19,2017-07-19
487,2019-08-30,2017-07-19
487,2019-10-02,2017-07-19
487,2019-11-27,2017-07-19
487,2020-01-16,2017-07-19
487,2020-03-05,2017-07-19
487,2020-04-23,2017-07-19
487,2020-06-17,2017-07-19
487,2020-08-06,2017-07-19
487,2020-09-26,2017-07-19
487,2020-11-06,2017-07-19
487,2020-12-18,2017-07-19
487,2021-01-23,2017-07-19
487,2021-03-09,2017-07-19
487,2021-05-01,2017-07-19
487,2021-06-15,2017-07-19
488,2017-07-19,2017-07-19
488,2017-11-28,2017-07-19
488,2018-02-09,2017-07-19
488,2018-06-07,2017-07-19
488,2018-09-20,2017-07-19
488,2018-12-28,2017-07-19
488,2019-03-28,2017-07-19
488,2019-07-16,2017-07-19
488,2019-10-03,2017-07-19
488,2019-11-01,2017-07-19
488,2020-03-03,2017-07-19
488,2020-09-26,2017-07-19
489,2017-07-19,2017-07-19
490,2017-07-19,2017-07-19
490,2017-08-05,2017-07-19
490,2017-09-06,2017-07-19
490,2022-04-12,2017-07-19
490,2022-08-12,2017-07-19
490,2022-10-21,2017-07-19
490,2022-11-18,2017-07-19
490,2022-12-08,2017-07-19
490,2022-12-23,2017-07-19
490,2023-01-13,2017-07-19
490,2023-01-27,2017-07-19
490,2023-02-14,2017-07-19
490,2023-03-03,2017-07-19
490,2023-03-24,2017-07-19
490,2023-04-12,2017-07-19
490,2023-04-28,2017-07-19
490,2023-05-12,2017-07-19
490,2023-05-26,2017-07-19
490,2023-06-16,2017-07-19
490,2023-06-30,2017-07-19
490,2023-07-14,2017-07-19
490,2023-07-28,2017-07-19
490,2023-08-11,2017-07-19
490,2023-08-25,2017-07-19
490,2023-10-06,2017-07-19
490,2023-10-20,2017-07-19
490,2023-11-03,2017-07-19
490,2023-11-24,2017-07-19
490,2023-12-15,2017-07-19
490,2023-12-29,2017-07-19
490,2024-01-26,2017-07-19
490,2024-02-09,2017-07-19
490,2024-02-23,2017-07-19
490,2024-03-08,2017-07-19
490,2024-03-28,2017-07-19
490,2024-04-19,2017-07-19
490,2024-05-03,2017-07-19
490,2024-05-17,2017-07-19
491,2017-07-20,2017-07-20
491,2017-09-16,2017-07-20
491,2020-08-28,2017-07-20
491,2020-09-08,2017-07-20
491,2020-09-24,2017-07-20
491,2020-10-08,2017-07-20
491,2020-10-23,2017-07-20
491,2020-11-14,2017-07-20
491,2020-12-09,2017-07-20
491,2020-12-29,2017-07-20
491,2021-01-14,2017-07-20
491,2021-02-02,2017-07-20
491,2021-02-20,2017-07-20
491,2021-03-05,2017-07-20
492,2017-07-22,2017-07-22
492,2017-07-28,2017-07-22
492,2017-09-05,2017-07-22
492,2017-09-09,2017-07-22
492,2017-10-06,2017-07-22
492,2017-11-17,2017-07-22
492,2017-11-28,2017-07-22
492,2017-12-15,2017-07-22
492,2018-01-16,2017-07-22
492,2018-02-07,2017-07-22
492,2018-03-08,2017-07-22
492,2018-03-29,2017-07-22
492,2018-04-27,2017-07-22
492,2018-05-16,2017-07-22
492,2018-06-08,2017-07-22
492,2018-06-29,2017-07-22
493,2017-07-26,2017-07-26
494,2017-07-26,2017-07-26
494,2019-05-04,2017-07-26
495,2017-07-27,2017-07-27
495,2017-12-08,2017-07-27
495,2018-01-25,2017-07-27
495,2019-05-07,2017-07-27
496,2017-07-28,2017-07-28
497,2017-07-29,2017-07-29
497,2017-08-19,2017-07-29
497,2017-09-21,2017-07-29
497,2017-10-07,2017-07-29
497,2017-11-04,2017-07-29
497,2017-12-09,2017-07-29
497,2017-12-29,2017-07-29
497,2018-01-16,2017-07-29
497,2018-08-31,2017-07-29
497,2018-02-27,2017-07-29
497,2018-03-10,2017-07-29
497,2018-04-05,2017-07-29
497,2018-04-18,2017-07-29
497,2018-05-11,2017-07-29
497,2018-05-30,2017-07-29
497,2018-08-31,2017-07-29
497,2018-12-21,2017-07-29
498,2017-07-29,2017-07-29
498,2017-08-22,2017-07-29
498,2017-11-21,2017-07-29
498,2018-05-08,2017-07-29
498,2018-11-24,2017-07-29
499,2017-08-03,2017-08-03
499,2017-09-14,2017-08-03
